match_id,team1,team2,winner,toss_winner,toss_decision,venue,city,date,gender
1128844,Peshawar Zalmi,Karachi Kings,Peshawar Zalmi,Peshawar Zalmi,bat,Sharjah Cricket Stadium,Sharjah,2018-03-15,male
1128845,Quetta Gladiators,Islamabad United,Islamabad United,Quetta Gladiators,bat,Sharjah Cricket Stadium,Sharjah,2018-03-15,male
1128846,Peshawar Zalmi,Lahore Qalandars,Peshawar Zalmi,Lahore Qalandars,bat,Sharjah Cricket Stadium,Sharjah,2018-03-16,male
1128847,Islamabad United,Karachi Kings,Karachi Kings,Karachi Kings,field,Sharjah Cricket Stadium,Sharjah,2018-03-16,male
1128848,Islamabad United,Karachi Kings,Islamabad United,Karachi Kings,bat,Dubai International Cricket Stadium,Dubai,2018-03-18,male
1128849,Peshawar Zalmi,Quetta Gladiators,Peshawar Zalmi,Quetta Gladiators,field,Gaddafi Stadium,Lahore,2018-03-20,male
1128850,Karachi Kings,Peshawar Zalmi,Peshawar Zalmi,Karachi Kings,field,Gaddafi Stadium,Lahore,2018-03-21,male
1128851,Islamabad United,Peshawar Zalmi,Islamabad United,Peshawar Zalmi,bat,National Stadium,Karachi,2018-03-25,male
1168820,Islamabad United,Lahore Qalandars,Islamabad United,Islamabad United,field,Dubai International Cricket Stadium,Dubai,2019-02-14,male
1168821,Karachi Kings,Multan Sultans,Karachi Kings,Karachi Kings,bat,Dubai International Cricket Stadium,Dubai,2019-02-15,male
1168822,Peshawar Zalmi,Quetta Gladiators,Quetta Gladiators,Quetta Gladiators,field,Dubai International Cricket Stadium,Dubai,2019-02-15,male
1168823,Islamabad United,Multan Sultans,Multan Sultans,Multan Sultans,field,Dubai International Cricket Stadium,Dubai,2019-02-16,male
1168824,Karachi Kings,Lahore Qalandars,Lahore Qalandars,Karachi Kings,field,Dubai International Cricket Stadium,Dubai,2019-02-16,male
1168825,Islamabad United,Quetta Gladiators,Quetta Gladiators,Quetta Gladiators,field,Dubai International Cricket Stadium,Dubai,2019-02-17,male
1168826,Lahore Qalandars,Peshawar Zalmi,Peshawar Zalmi,Peshawar Zalmi,field,Dubai International Cricket Stadium,Dubai,2019-02-17,male
1168827,Multan Sultans,Quetta Gladiators,Quetta Gladiators,Quetta Gladiators,field,Sharjah Cricket Stadium,Sharjah,2019-02-20,male
1168828,Karachi Kings,Peshawar Zalmi,Peshawar Zalmi,Karachi Kings,field,Sharjah Cricket Stadium,Sharjah,2019-02-21,male
1168829,Lahore Qalandars,Multan Sultans,Lahore Qalandars,Lahore Qalandars,field,Sharjah Cricket Stadium,Sharjah,2019-02-22,male
1168830,Islamabad United,Peshawar Zalmi,Islamabad United,Peshawar Zalmi,field,Sharjah Cricket Stadium,Sharjah,2019-02-22,male
1168831,Lahore Qalandars,Quetta Gladiators,Quetta Gladiators,Quetta Gladiators,field,Sharjah Cricket Stadium,Sharjah,2019-02-23,male
1168832,Islamabad United,Karachi Kings,Islamabad United,Islamabad United,field,Sharjah Cricket Stadium,Sharjah,2019-02-23,male
1168833,Multan Sultans,Peshawar Zalmi,Peshawar Zalmi,Peshawar Zalmi,field,Sharjah Cricket Stadium,Sharjah,2019-02-24,male
1168834,Karachi Kings,Quetta Gladiators,Karachi Kings,Karachi Kings,field,Sharjah Cricket Stadium,Sharjah,2019-02-24,male
1168835,Islamabad United,Multan Sultans,Multan Sultans,Multan Sultans,field,Dubai International Cricket Stadium,Dubai,2019-02-26,male
1168836,Lahore Qalandars,Quetta Gladiators,Lahore Qalandars,Lahore Qalandars,field,Dubai International Cricket Stadium,Dubai,2019-02-27,male
1168837,Islamabad United,Karachi Kings,Islamabad United,Islamabad United,field,Dubai International Cricket Stadium,Dubai,2019-02-27,male
1168838,Multan Sultans,Peshawar Zalmi,Peshawar Zalmi,Peshawar Zalmi,field,Dubai International Cricket Stadium,Dubai,2019-02-28,male
1168839,Karachi Kings,Lahore Qalandars,Karachi Kings,Karachi Kings,field,Dubai International Cricket Stadium,Dubai,2019-02-28,male
1168840,Islamabad United,Peshawar Zalmi,Peshawar Zalmi,Peshawar Zalmi,field,Dubai International Cricket Stadium,Dubai,2019-03-01,male
1168841,Multan Sultans,Quetta Gladiators,Quetta Gladiators,Quetta Gladiators,field,Dubai International Cricket Stadium,Dubai,2019-03-01,male
1168842,Peshawar Zalmi,Quetta Gladiators,Quetta Gladiators,Quetta Gladiators,field,Sheikh Zayed Stadium,Abu Dhabi,2019-03-04,male
1168843,Karachi Kings,Multan Sultans,Karachi Kings,Karachi Kings,field,Sheikh Zayed Stadium,Abu Dhabi,2019-03-04,male
1168844,Lahore Qalandars,Peshawar Zalmi,Peshawar Zalmi,Peshawar Zalmi,field,Sheikh Zayed Stadium,Abu Dhabi,2019-03-05,male
1168845,Islamabad United,Quetta Gladiators,Quetta Gladiators,Islamabad United,field,Sheikh Zayed Stadium,Abu Dhabi,2019-03-05,male
1168846,Karachi Kings,Peshawar Zalmi,Peshawar Zalmi,Karachi Kings,field,National Stadium,Karachi,2019-03-11,male
1168847,Lahore Qalandars,Islamabad United,Islamabad United,Lahore Qalandars,field,National Stadium,Karachi,2019-03-09,male
1168848,Karachi Kings,Quetta Gladiators,Karachi Kings,Quetta Gladiators,field,National Stadium,Karachi,2019-03-10,male
1168849,Lahore Qalandars,Multan Sultans,Multan Sultans,Multan Sultans,field,National Stadium,Karachi,2019-03-11,male
1168850,Islamabad United,Karachi Kings,Islamabad United,Karachi Kings,bat,National Stadium,Karachi,2019-03-14,male
1168851,Peshawar Zalmi,Quetta Gladiators,Quetta Gladiators,Peshawar Zalmi,field,National Stadium,Karachi,2019-03-13,male
1168852,Islamabad United,Peshawar Zalmi,Peshawar Zalmi,Islamabad United,field,National Stadium,Karachi,2019-03-15,male
1168853,Quetta Gladiators,Peshawar Zalmi,Quetta Gladiators,Quetta Gladiators,field,National Stadium,Karachi,2019-03-17,male
1211642,Islamabad United,Quetta Gladiators,Quetta Gladiators,Quetta Gladiators,field,National Stadium,Karachi,2020-02-20,male
1211643,Karachi Kings,Peshawar Zalmi,Karachi Kings,Peshawar Zalmi,field,National Stadium,Karachi,2020-02-21,male
1211644,Lahore Qalandars,Multan Sultans,Multan Sultans,Multan Sultans,field,Gaddafi Stadium,Lahore,2020-02-21,male
1211645,Peshawar Zalmi,Quetta Gladiators,Peshawar Zalmi,Peshawar Zalmi,field,National Stadium,Karachi,2020-02-22,male
1211646,Islamabad United,Multan Sultans,Islamabad United,Islamabad United,field,Gaddafi Stadium,Lahore,2020-02-22,male
1211647,Karachi Kings,Quetta Gladiators,Quetta Gladiators,Karachi Kings,bat,National Stadium,Karachi,2020-02-23,male
1211648,Lahore Qalandars,Islamabad United,Islamabad United,Islamabad United,field,Gaddafi Stadium,Lahore,2020-02-23,male
1211649,Multan Sultans,Peshawar Zalmi,Multan Sultans,Multan Sultans,field,Multan Cricket Stadium,Multan,2020-02-26,male
1211650,Islamabad United,Quetta Gladiators,Quetta Gladiators,Quetta Gladiators,field,Rawalpindi Cricket Stadium,Rawalpindi,2020-02-27,male
1211651,Multan Sultans,Karachi Kings,Multan Sultans,Karachi Kings,field,Multan Cricket Stadium,Multan,2020-02-28,male
1211652,Lahore Qalandars,Peshawar Zalmi,Peshawar Zalmi,Lahore Qalandars,field,Rawalpindi Cricket Stadium,Rawalpindi,2020-02-28,male
1211653,Multan Sultans,Quetta Gladiators,Multan Sultans,Multan Sultans,bat,Multan Cricket Stadium,Multan,2020-02-29,male
1211655,Islamabad United,Karachi Kings,Karachi Kings,Karachi Kings,field,Rawalpindi Cricket Stadium,Rawalpindi,2020-03-01,male
1211656,Karachi Kings,Peshawar Zalmi,Karachi Kings,Karachi Kings,field,Rawalpindi Cricket Stadium,Rawalpindi,2020-03-02,male
1211657,Lahore Qalandars,Quetta Gladiators,Lahore Qalandars,Quetta Gladiators,field,Gaddafi Stadium,Lahore,2020-03-03,male
1211658,Lahore Qalandars,Islamabad United,Islamabad United,Lahore Qalandars,field,Gaddafi Stadium,Lahore,2020-03-04,male
1211659,Peshawar Zalmi,Quetta Gladiators,Peshawar Zalmi,Quetta Gladiators,field,Rawalpindi Cricket Stadium,Rawalpindi,2020-03-05,male
1211660,Karachi Kings,Multan Sultans,,Karachi Kings,field,Gaddafi Stadium,Lahore,2020-03-06,male
1211661,Islamabad United,Peshawar Zalmi,Peshawar Zalmi,Peshawar Zalmi,field,Rawalpindi Cricket Stadium,Rawalpindi,2020-03-07,male
1211662,Lahore Qalandars,Quetta Gladiators,Lahore Qalandars,Lahore Qalandars,field,Gaddafi Stadium,Lahore,2020-03-07,male
1211663,Islamabad United,Multan Sultans,Multan Sultans,Multan Sultans,field,Rawalpindi Cricket Stadium,Rawalpindi,2020-03-08,male
1211664,Lahore Qalandars,Karachi Kings,Lahore Qalandars,Lahore Qalandars,field,Gaddafi Stadium,Lahore,2020-03-08,male
1211665,Lahore Qalandars,Peshawar Zalmi,Lahore Qalandars,Lahore Qalandars,field,Gaddafi Stadium,Lahore,2020-03-10,male
1211667,Karachi Kings,Lahore Qalandars,Karachi Kings,Karachi Kings,field,National Stadium,Karachi,2020-03-12,male
1211668,Multan Sultans,Peshawar Zalmi,Multan Sultans,Peshawar Zalmi,field,National Stadium,Karachi,2020-03-13,male
1211669,Karachi Kings,Islamabad United,Karachi Kings,Karachi Kings,field,National Stadium,Karachi,2020-03-14,male
1211670,Lahore Qalandars,Multan Sultans,Lahore Qalandars,Lahore Qalandars,field,Gaddafi Stadium,Lahore,2020-03-15,male
1211671,Karachi Kings,Quetta Gladiators,Quetta Gladiators,Karachi Kings,bat,National Stadium,Karachi,2020-03-15,male
1211672,Multan Sultans,Karachi Kings,,Karachi Kings,field,National Stadium,Karachi,2020-11-14,male
1211673,Peshawar Zalmi,Lahore Qalandars,Lahore Qalandars,Lahore Qalandars,field,National Stadium,Karachi,2020-11-14,male
1211675,Lahore Qalandars,Multan Sultans,Lahore Qalandars,Multan Sultans,field,National Stadium,Karachi,2020-11-15,male
1231146,Lahore Qalandars,Karachi Kings,Karachi Kings,Lahore Qalandars,bat,National Stadium,Karachi,2020-11-17,male
1247011,Quetta Gladiators,Karachi Kings,Karachi Kings,Karachi Kings,field,National Stadium,Karachi,2021-02-20,male
1247012,Peshawar Zalmi,Lahore Qalandars,Lahore Qalandars,Lahore Qalandars,field,National Stadium,Karachi,2021-02-21,male
1247013,Multan Sultans,Islamabad United,Islamabad United,Islamabad United,field,National Stadium,Karachi,2021-02-21,male
1247014,Quetta Gladiators,Lahore Qalandars,Lahore Qalandars,Lahore Qalandars,field,National Stadium,Karachi,2021-02-22,male
1247015,Multan Sultans,Peshawar Zalmi,Peshawar Zalmi,Peshawar Zalmi,field,National Stadium,Karachi,2021-02-23,male
1247016,Karachi Kings,Islamabad United,Islamabad United,Islamabad United,field,National Stadium,Karachi,2021-02-24,male
1247017,Lahore Qalandars,Multan Sultans,Multan Sultans,Multan Sultans,field,National Stadium,Karachi,2021-02-26,male
1247018,Quetta Gladiators,Peshawar Zalmi,Peshawar Zalmi,Peshawar Zalmi,field,National Stadium,Karachi,2021-02-26,male
1247019,Multan Sultans,Karachi Kings,Karachi Kings,Karachi Kings,field,National Stadium,Karachi,2021-02-27,male
1247020,Islamabad United,Peshawar Zalmi,Peshawar Zalmi,Peshawar Zalmi,field,National Stadium,Karachi,2021-02-27,male
1247021,Karachi Kings,Lahore Qalandars,Lahore Qalandars,Lahore Qalandars,field,National Stadium,Karachi,2021-02-28,male
1247022,Quetta Gladiators,Islamabad United,Islamabad United,Islamabad United,field,National Stadium,Karachi,2021-03-02,male
1247023,Peshawar Zalmi,Karachi Kings,Karachi Kings,Karachi Kings,field,National Stadium,Karachi,2021-03-03,male
1247024,Quetta Gladiators,Multan Sultans,Quetta Gladiators,Multan Sultans,field,National Stadium,Karachi,2021-03-03,male
1247025,Multan Sultans,Karachi Kings,Multan Sultans,Karachi Kings,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-10,male
1247026,Lahore Qalandars,Peshawar Zalmi,Lahore Qalandars,Peshawar Zalmi,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-10,male
1247027,Islamabad United,Lahore Qalandars,Lahore Qalandars,Lahore Qalandars,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-09,male
1247028,Quetta Gladiators,Islamabad United,Islamabad United,Islamabad United,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-11,male
1247029,Islamabad United,Lahore Qalandars,Islamabad United,Islamabad United,bat,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-13,male
1247030,Peshawar Zalmi,Quetta Gladiators,Peshawar Zalmi,Quetta Gladiators,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-12,male
1247031,Peshawar Zalmi,Multan Sultans,Multan Sultans,Multan Sultans,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-13,male
1247032,Karachi Kings,Islamabad United,Islamabad United,Islamabad United,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-14,male
1247033,Quetta Gladiators,Lahore Qalandars,Quetta Gladiators,Lahore Qalandars,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-15,male
1247034,Karachi Kings,Peshawar Zalmi,Peshawar Zalmi,Peshawar Zalmi,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-15,male
1247035,Multan Sultans,Quetta Gladiators,Multan Sultans,Quetta Gladiators,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-16,male
1247036,Islamabad United,Peshawar Zalmi,Islamabad United,Peshawar Zalmi,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-17,male
1247037,Karachi Kings,Lahore Qalandars,Karachi Kings,Karachi Kings,bat,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-17,male
1247038,Multan Sultans,Lahore Qalandars,Multan Sultans,Lahore Qalandars,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-18,male
1247039,Karachi Kings,Quetta Gladiators,Karachi Kings,Karachi Kings,bat,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-19,male
1247040,Multan Sultans,Islamabad United,Islamabad United,Islamabad United,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-19,male
1247041,Multan Sultans,Islamabad United,Multan Sultans,Multan Sultans,bat,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-21,male
1247042,Karachi Kings,Peshawar Zalmi,Peshawar Zalmi,Peshawar Zalmi,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-21,male
1247043,Islamabad United,Peshawar Zalmi,Peshawar Zalmi,Peshawar Zalmi,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-22,male
1247044,Multan Sultans,Peshawar Zalmi,Multan Sultans,Peshawar Zalmi,field,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2021-06-24,male
1293000,Karachi Kings,Multan Sultans,Multan Sultans,Multan Sultans,field,"National Stadium, Karachi",Karachi,2022-01-27,male
1293001,Quetta Gladiators,Peshawar Zalmi,Peshawar Zalmi,Peshawar Zalmi,field,"National Stadium, Karachi",Karachi,2022-01-28,male
1293002,Lahore Qalandars,Multan Sultans,Multan Sultans,Multan Sultans,field,"National Stadium, Karachi",Karachi,2022-01-29,male
1293003,Karachi Kings,Quetta Gladiators,Quetta Gladiators,Quetta Gladiators,field,"National Stadium, Karachi",Karachi,2022-01-29,male
1293004,Peshawar Zalmi,Islamabad United,Islamabad United,Islamabad United,field,"National Stadium, Karachi",Karachi,2022-01-30,male
1293005,Karachi Kings,Lahore Qalandars,Lahore Qalandars,Lahore Qalandars,field,"National Stadium, Karachi",Karachi,2022-01-30,male
1293006,Multan Sultans,Quetta Gladiators,Multan Sultans,Quetta Gladiators,field,"National Stadium, Karachi",Karachi,2022-01-31,male
1293007,Multan Sultans,Islamabad United,Multan Sultans,Islamabad United,field,"National Stadium, Karachi",Karachi,2022-02-01,male
1293008,Lahore Qalandars,Peshawar Zalmi,Lahore Qalandars,Peshawar Zalmi,field,"National Stadium, Karachi",Karachi,2022-02-02,male
1293009,Islamabad United,Quetta Gladiators,Islamabad United,Quetta Gladiators,field,"National Stadium, Karachi",Karachi,2022-02-03,male
